year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags
1993,51,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop"
1993,53,Dre Day,Dr. Dre,0.121,0.153,0.726,-0.9948,1.7,97.2,5.2,842.4,85,21,700,83,
1993,54,One Last Cry,Brian McKnight,0.086,0.183,0.731,-0.9634,0.5,100.24,4.0,268.2,15,14,225,39,"pop, hip-hop/rnb, soul"
1993,55,Just Kickin' It,Xscape,0.115,0.008,0.877,0.9744,-0.3,107.69,4.4,255.6,13,18,233,35,
1993,56,I Get Around,2Pac,0.102,0.074,0.824,0.9602,0.9,104.64,5.6000000000000005,654.3,58,8,589,64,
1993,57,Bed Of Roses,Bon Jovi,0.088,0.077,0.834,0.5976,0.1,106.67,4.800000000000001,468.0,39,22,416,53,rock
1993,58,Real Love,Mary J. Blige,0.392,0.01,0.598,0.9996,1.3,98.21,4.800000000000001,461.7,17,24,399,57,
1993,60,Cryin',Aerosmith,0.218,0.096,0.686,0.9945,-0.3,107.69,4.4,413.1,23,28,370,55,rock
1993,64,Hey Mr. D.J.,Zhane,0.116,0.004,0.879,0.9942,1.3,98.21,4.800000000000001,576.0,22,49,500,68,
1993,65,Insane In The Brain,Cypress Hill,0.052,0.249,0.699,-0.9981,1.7,91.78,4.0,612.9,46,54,471,88,"hip-hop/rnb, religious"
1993,66,Deeper And Deeper,Madonna,0.228,0.039,0.733,0.9987,1.3,98.21,4.800000000000001,621.9,19,45,505,70,"electronic/dance, electronic/dance, pop"
1993,67,Rain,Madonna,0.134,0.072,0.795,0.9819,0.9,99.23,4.4,549.0,20,37,470,70,"electronic/dance, electronic/dance, pop"
1993,69,Bad Boys,Inner Circle,0.015,0.256,0.729,-0.9995,0.9,99.23,4.4,681.3,18,86,580,93,reggae
1993,71,Do You Believe In Us,Jon Secada,0.241,0.034,0.724,0.997,0.5,100.24,4.0,385.2,22,34,323,55,
1993,72,Angel,Jon Secada,0.162,0.025,0.812,0.9485,-0.3,107.69,4.4,163.8,9,6,146,22,
1993,74,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4.0,267.3,17,13,222,40,"electronic/dance, pop"
1993,76,When She Cries,Restless Heart,0.165,0.182,0.653,-0.0649,0.5,100.24,4.0,191.7,14,10,161,28,country
1993,77,Sweat,Inner Circle,0.044,0.074,0.882,-0.9601,-1.4,116.15,4.4,558.0,13,61,547,80,reggae
1993,78,It Was A Good Day,Ice Cube,0.068,0.232,0.7,-0.9986,1.7,97.2,5.2,611.1,78,14,512,63,hip-hop/rnb
1993,79,More And More,Captain Hollywood Project,0.088,0.116,0.796,-0.892,0.5,100.24,4.0,406.8,29,33,333,58,electronic/dance
1993,80,How Do You Talk To An Angel,Heights,0.12,0.03,0.85,0.9583,0.1,106.67,4.800000000000001,226.8,4,22,205,26,
1993,81,Rebirth Of Slick,Digable Planets,0.256,0.042,0.701,0.9991,1.3,98.21,4.800000000000001,700.2,67,16,593,79,"jazz, religious"
1993,82,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1.0,109.72,3.6,339.3,8,73,308,64,pop
1993,83,To Love Somebody,Michael Bolton,0.326,0.038,0.636,0.9977,0.9,99.23,4.4,276.3,8,11,223,35,"pop, rock"
1993,84,"Give It Up, Turn It Loose",En Vogue,0.15,0.158,0.692,0.9438,0.5,100.24,4.0,536.4,46,18,437,74,
1993,85,Alright,Kris Kross,0.17,0.033,0.797,0.9976,1.7,97.2,5.2,580.5,50,1,503,56,
1993,86,Check Yo Self,Ice Cube,0.085,0.231,0.684,-0.9988,1.7,97.2,5.2,654.3,71,9,554,68,hip-hop/rnb
1993,89,Faithful,Go West,0.32,0.03,0.651,0.9989,-0.7,108.7,4.0,414.0,25,35,362,63,pop
1993,90,Reason To Believe,Rod Stewart,0.185,0.098,0.718,0.9761,2.9,83.32,4.0,333.9,10,36,231,42,"pop, rock"
1993,91,Break It Down Again,Tears For Fears,0.174,0.086,0.74,0.989,0.5,100.24,4.0,439.2,31,33,361,63,
1993,94,Livin' On The Edge,Aerosmith,0.067,0.193,0.74,-0.9921,1.3,98.21,4.800000000000001,518.4,24,32,424,56,rock
1993,95,Hey Jealousy,Gin Blossoms,0.1,0.126,0.774,-0.8667,1.7,97.2,5.2,392.4,9,37,329,38,rock
1993,98,One Woman,Jade,0.113,0.015,0.872,0.9698,0.9,99.23,4.4,319.5,12,23,272,40,
1993,99,Can't Get Enough Of Your Love,Taylor Dayne,0.197,0.05,0.753,0.9917,0.9,99.23,4.4,320.4,23,12,265,44,"electronic/dance, pop"
1993,100,Two Steps Behind,Def Leppard,0.154,0.023,0.823,0.9857,0.9,99.23,4.4,281.7,13,24,233,37,rock
1994,1,The Sign,Ace Of Base,0.057,0.071,0.872,0.4984,-0.3,107.69,4.4,320.4,12,33,279,45,"electronic/dance, pop"
1994,3,I'll Make Love To You,Boyz II Men,0.209,0.007,0.784,0.9966,-0.7,108.7,4.0,359.1,14,34,324,55,"pop, soul"
1994,4,The Power Of Love,Celine Dion,0.229,0.058,0.713,0.9946,1.7,91.78,4.0,325.8,27,26,257,47,pop
1994,5,Hero,Mariah Carey,0.263,0.109,0.628,0.9943,0.9,99.23,4.4,311.4,16,26,263,42,"pop, hip-hop/rnb"
1994,6,Stay,Lisa Loeb,0.109,0.134,0.757,-0.8814,1.7,97.2,5.2,325.8,23,11,283,33,
1994,7,Breathe Again,Toni Braxton,0.162,0.085,0.752,0.9418,0.9,99.23,4.4,324.9,21,13,281,41,pop
1994,8,All For Love,"Bryan Adams, Rod Stewart and Sting",0.115,0.026,0.859,0.9876,-0.3,107.69,4.4,384.3,10,13,338,51,"pop, rock"
1994,9,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop"
1994,10,Don't Turn Around,Ace Of Base,0.145,0.074,0.781,0.9767,0.5,100.24,4.0,393.3,20,48,326,57,"electronic/dance, pop"
1994,11,Bump N' Grind,R. Kelly,0.116,0.172,0.712,-0.729,1.7,97.2,5.2,387.0,24,16,336,40,"hip-hop/rnb, pop, hip-hop/rnb, soul"
1994,12,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4.0,267.3,17,13,222,40,"electronic/dance, pop"
1994,13,I'll Remember,Madonna,0.079,0.07,0.85,0.0772,6.0,69.79,6.0,46.8,9,0,32,3,"electronic/dance, electronic/dance, pop"
1994,14,Whatta Man,Salt-N-Pepa,0.195,0.037,0.768,0.9986,0.5,105.66,5.2,803.7,54,37,711,83,
1994,15,Wild Night,John Mellencamp,0.05,0.039,0.911,0.3818,0.9,99.23,4.4,261.9,13,21,223,36,"pop, rock"
1994,17,You Mean The World To Me,Toni Braxton,0.156,0.027,0.817,0.9961,1.7,97.2,5.2,618.3,40,12,498,56,pop
1994,18,Can You Feel The Love Tonight,Elton John,0.175,0.012,0.814,0.9889,1.7,91.78,4.0,228.6,23,13,181,34,"pop, rock"
1994,20,Fantastic Voyage,Coolio,0.129,0.089,0.781,0.9552,1.7,97.2,5.2,698.4,47,13,563,68,
1994,21,Baby I Love Your Way,Big Mountain,0.275,0.0,0.725,0.9973,2.1,90.77,4.4,290.7,13,19,225,34,
1994,22,Regulate,Warren G,0.08,0.062,0.858,0.8644,1.3,98.21,4.800000000000001,674.1,65,15,583,76,
1994,23,If You Go,Jon Secada,0.105,0.042,0.853,0.9492,0.9,99.23,4.4,411.3,21,24,344,51,
1994,24,Back and Forth,Aaliyah,0.056,0.013,0.932,0.9423,-0.7,114.12,5.2,463.5,16,25,449,52,pop
1994,25,Now And Forever,Richard Marx,0.097,0.091,0.812,0.4137,1.3,98.21,4.800000000000001,166.5,15,5,139,19,pop
1994,26,When Can I See You,Babyface,0.011,0.056,0.933,-0.7786,-0.3,107.69,4.4,230.4,8,20,210,32,
1994,27,Please Forgive Me,Bryan Adams,0.346,0.098,0.556,0.9983,2.5,89.75,4.800000000000001,488.7,18,17,385,50,rock
1994,29,Shoop,Salt-N-Pepa,0.131,0.064,0.804,0.9909,1.3,98.21,4.800000000000001,767.7,74,30,646,82,
1994,31,Shine,Collective Soul,0.241,0.0,0.759,0.9975,-0.7,108.7,4.0,299.7,3,45,276,50,
1994,32,Said I Loved You...But I Lied,Michael Bolton,0.355,0.099,0.546,0.9989,1.3,98.21,4.800000000000001,324.9,9,20,275,37,"pop, rock"
1994,33,Return To Innocence,Enigma,0.267,0.088,0.645,0.963,1.7,91.78,4.0,126.0,7,5,99,17,electronic/dance
1994,34,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock"
1994,35,Mmm Mmm Mmm Mmm,Crash Test Dummies,0.031,0.049,0.921,-0.3749,-2.6,124.61,4.4,172.8,7,21,184,30,
1994,36,Can We Talk,Tevin Campbell,0.205,0.008,0.787,0.9915,0.9,99.23,4.4,279.9,15,18,242,39,"pop, hip-hop/rnb"
1994,38,I'd Do Anything For Love,Meat Loaf,0.233,0.046,0.721,0.9997,0.9,99.23,4.4,1100.7,42,98,923,143,rock
1994,40,Because The Night,"10,000 Maniacs",0.227,0.063,0.711,0.9938,2.1,90.77,4.4,308.7,19,23,241,40,
1994,43,Come To My Window,Melissa Etheridge,0.091,0.056,0.854,0.6507,0.5,100.24,4.0,320.4,12,42,278,48,
1994,44,Stroke You Up,Changing Faces,0.147,0.016,0.837,0.9886,-0.3,107.69,4.4,329.4,25,20,304,48,
1994,45,I'm Ready,Tevin Campbell,0.153,0.075,0.772,0.9042,2.1,90.77,4.4,159.3,17,5,120,19,"pop, hip-hop/rnb"
1994,47,Anytime You Need A Friend,Mariah Carey,0.281,0.054,0.665,0.9941,1.3,92.8,3.6,263.7,16,23,198,41,"pop, hip-hop/rnb"
1994,48,Because Of Love,Janet Jackson,0.397,0.004,0.599,0.9992,2.5,84.34,3.6,335.7,10,41,246,54,"electronic/dance, pop"
1994,49,Linger,Cranberries,0.041,0.074,0.885,-0.9181,-0.3,107.69,4.4,327.6,14,21,292,44,"alternative/indie, pop, rock"
1994,51,Found Out About You,Gin Blossoms,0.13,0.105,0.765,0.8449,-0.3,107.69,4.4,304.2,16,23,266,42,rock
1994,52,Gin And Juice,Snoop Doggy Dogg,0.055,0.143,0.802,-0.9947,1.7,97.2,5.2,566.1,64,17,473,56,"hip-hop/rnb, reggae"
1994,54,Streets Of Philadelphia,Bruce Springsteen,0.128,0.107,0.766,0.6626,2.5,89.75,4.800000000000001,189.9,21,3,150,19,"folk, rock"
1994,56,Endless Love,Luther Vandross,0.265,0.077,0.658,0.9948,-0.3,107.69,4.4,258.3,13,12,229,37,"pop, soul"
1994,58,Understanding,Xscape,0.078,0.075,0.847,0.8298,0.5,100.24,4.0,270.9,22,11,224,38,
1994,59,This D.J.,Warren G,0.071,0.074,0.855,-0.6377,0.5,105.66,5.2,409.5,43,8,370,42,
1994,60,Cry For You,Jodeci,0.164,0.125,0.711,0.8796,-0.7,108.7,4.0,351.9,16,22,311,54,
1994,61,Keep Ya Head Up,2Pac,0.095,0.129,0.776,-0.987,2.1,96.18,5.6000000000000005,917.1,85,12,777,80,
1994,64,Your Body's Callin',R. Kelly,0.087,0.021,0.892,0.9556,2.1,90.77,4.4,329.4,27,22,262,42,"hip-hop/rnb, pop, hip-hop/rnb, soul"
1994,65,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,
1994,66,I Can See Clearly Now,Jimmy Cliff,0.333,0.054,0.614,0.9967,0.9,99.23,4.4,227.7,9,27,195,31,reggae
1994,67,Never Keeping Secrets,Babyface,0.111,0.128,0.761,-0.2349,0.9,99.23,4.4,339.3,25,9,285,44,
1994,68,Crazy,Aerosmith,0.157,0.174,0.669,-0.2023,0.5,100.24,4.0,364.5,29,28,295,50,rock
1994,69,Just Kickin' It,Xscape,0.115,0.008,0.877,0.9744,-0.3,107.69,4.4,255.6,13,18,233,35,
1994,70,At Your Best,Aaliyah,0.191,0.045,0.764,0.9945,1.3,98.21,4.800000000000001,333.0,16,16,284,36,pop
1994,71,Rock And Roll Dreams Come Through,Meat Loaf,0.173,0.047,0.78,0.9962,1.3,98.21,4.800000000000001,648.9,31,38,531,68,rock
1994,72,Amazing,Aerosmith,0.174,0.151,0.674,0.8845,1.3,98.21,4.800000000000001,276.3,22,10,232,33,rock
1994,73,Always,Erasure,0.255,0.067,0.679,0.9973,2.1,90.77,4.4,416.7,15,32,309,48,"electronic/dance, electronic/dance, rock"
1994,74,Groove Thang,Zhane,0.177,0.048,0.776,0.9913,0.9,99.23,4.4,414.9,25,53,340,55,
1994,75,Dreams,Gabrielle,0.336,0.0,0.664,0.9995,0.1,106.67,4.800000000000001,457.2,9,43,400,54,soul
1994,76,Mr. Vain,Culture Beat,0.167,0.165,0.669,-0.9802,-0.7,114.12,5.2,487.8,28,40,475,55,electronic/dance
1994,77,Mary Jane's Last Dance,Tom Petty and The Heartbreakers,0.059,0.24,0.701,-0.9971,1.3,98.21,4.800000000000001,324.0,29,24,274,36,rock
1994,78,Anything,SWV,0.174,0.0,0.826,0.9889,0.5,100.24,4.0,224.1,7,25,180,32,
1994,81,Flava In Ya Ear,Craig Mack,0.059,0.075,0.866,-0.9315,1.7,97.2,5.2,842.4,84,9,700,81,
1994,82,U.N.I.T.Y.,Queen Latifah,0.092,0.089,0.82,-0.4684,2.1,96.18,5.6000000000000005,721.8,59,12,587,65,
1994,84,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4.0,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop"
1994,85,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4.0,581.4,36,51,451,76,
1994,86,Everyday,Phil Collins,0.077,0.16,0.763,-0.9724,2.1,90.77,4.4,374.4,16,14,287,43,"jazz, pop, rock"
1994,87,Don't Take The Girl,Tim McGraw,0.164,0.018,0.818,0.9925,2.1,96.18,5.6000000000000005,332.1,35,6,275,29,country
1994,88,Got Me Waiting,Heavy D and The Boyz,0.165,0.046,0.788,0.996,0.5,100.24,4.0,733.5,56,61,627,123,
1994,90,Indian Outlaw,Tim McGraw,0.112,0.034,0.853,0.947,0.5,100.24,4.0,304.2,23,18,248,42,country
1994,91,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.800000000000001,424.8,25,15,369,50,rock
1994,92,I'm The Only One,Melissa Etheridge,0.1,0.138,0.762,-0.9403,0.9,99.23,4.4,443.7,25,41,356,54,
1994,94,Love Sneakin' Up On You,Bonnie Raitt,0.203,0.041,0.755,0.9911,1.3,98.21,4.800000000000001,240.3,17,15,207,26,"folk, rock"
1994,96,Always In My Heart,Tevin Campbell,0.144,0.043,0.813,0.9939,0.9,104.64,5.6000000000000005,529.2,9,28,471,52,"pop, hip-hop/rnb"
1994,97,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1.0,109.72,3.6,339.3,8,73,308,64,pop
1994,98,And Our Feelings,Babyface,0.109,0.101,0.79,0.7905,1.7,91.78,4.0,282.6,20,10,221,39,
1994,99,Bop Gun,Ice Cube,0.114,0.12,0.766,-0.9054,1.3,98.21,4.800000000000001,1650.6,89,65,1356,189,hip-hop/rnb
1994,100,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6.0,245.7,13,8,218,21,"pop, hip-hop/rnb"
1995,1,Gangsta's Paradise,Coolio,0.167,0.095,0.738,0.9935,1.3,98.21,4.800000000000001,610.2,49,35,489,63,
1995,5,On Bended Knee,Boyz II Men,0.222,0.066,0.712,0.9976,0.9,99.23,4.4,507.6,24,32,434,63,"pop, soul"
1995,7,Fantasy,Mariah Carey,0.248,0.011,0.741,0.9956,0.5,100.24,4.0,297.9,18,26,247,48,"pop, hip-hop/rnb"
1995,8,Take A Bow,Madonna,0.248,0.059,0.694,0.9986,1.3,98.21,4.800000000000001,441.0,25,25,367,46,"electronic/dance, electronic/dance, pop"
1995,10,This Is How We Do It,Montell Jordan,0.065,0.003,0.932,0.9884,0.9,104.64,5.6000000000000005,699.3,37,23,643,68,
1995,12,Water Runs Dry,Boyz II Men,0.049,0.137,0.814,-0.9548,1.3,98.21,4.800000000000001,251.1,11,15,216,29,"pop, soul"
1995,13,Freak Like Me,Adina Howard,0.076,0.093,0.831,-0.7797,-0.3,107.69,4.4,365.4,18,21,330,48,
1995,14,Run-Around,Blues Traveler,0.155,0.074,0.771,0.987,1.7,97.2,5.2,565.2,37,24,486,58,rock
1995,16,Have You Ever Really Loved A Woman?,Bryan Adams,0.253,0.016,0.731,0.9984,2.5,89.75,4.800000000000001,412.2,19,22,326,43,rock
1995,17,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.800000000000001,424.8,25,15,369,50,rock
1995,20,You Gotta Be,Des'ree,0.259,0.11,0.631,0.9978,1.3,98.21,4.800000000000001,534.6,21,33,455,59,
1995,21,You Are Not Alone,Michael Jackson,0.037,0.147,0.816,-0.9763,2.9,88.74,5.2,441.0,20,23,343,40,"disco, pop, hip-hop/rnb, rock, soul"
1995,22,Hold My Hand,Hootie and The Blowfish,0.316,0.065,0.619,0.9987,-0.3,107.69,4.4,399.6,15,29,355,56,
1995,24,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4.0,581.4,36,51,451,76,
1995,25,Candy Rain,Soul For Real,0.241,0.023,0.736,0.9872,0.5,100.24,4.0,180.0,5,15,151,26,
1995,26,Let Her Cry,Hootie and The Blowfish,0.11,0.13,0.76,-0.7521,-0.7,114.12,5.2,404.1,21,23,386,47,
1995,27,I Believe,Blessid Union Of Souls,0.218,0.055,0.727,0.994,2.1,96.18,5.6000000000000005,320.4,22,10,258,27,
1995,29,Runaway,Janet Jackson,0.358,0.018,0.625,0.9989,2.1,90.77,4.4,378.9,29,25,303,44,"electronic/dance, pop"
1995,30,Strong Enough,Sheryl Crow,0.251,0.087,0.661,0.9808,0.5,100.24,4.0,201.6,11,11,173,29,"country, folk, pop, rock"
1995,32,Someone To Love,Jon B.,0.259,0.02,0.72,0.9983,2.5,84.34,3.6,415.8,14,39,304,63,
1995,33,Only Wanna Be With You,Hootie and The Blowfish,0.128,0.119,0.753,0.1733,0.5,100.24,4.0,342.9,18,24,295,53,
1995,34,If You Love Me,Brownstone,0.214,0.025,0.761,0.9977,0.1,106.67,4.800000000000001,450.0,17,52,408,57,
1995,36,I Got 5 On It,Luniz,0.102,0.109,0.789,-0.7127,0.5,105.66,5.2,834.3,78,27,738,85,
1995,37,Baby,Brandy,0.147,0.052,0.8,0.9487,1.3,98.21,4.800000000000001,200.7,15,7,161,23,"pop, hip-hop/rnb"
1995,39,As I Lay Me Down,Sophie B. Hawkins,0.171,0.005,0.824,0.9961,-0.3,107.69,4.4,421.2,19,35,383,58,"pop, rock"
1995,41,December,Collective Soul,0.164,0.037,0.799,0.9823,0.9,99.23,4.4,292.5,16,28,243,36,
1995,43,Shy Guy,Diana King,0.372,0.067,0.561,0.9995,1.3,98.21,4.800000000000001,598.5,19,45,481,68,pop
1995,44,I'm The Only One,Melissa Etheridge,0.1,0.138,0.762,-0.9403,0.9,99.23,4.4,443.7,25,41,356,54,
1995,45,Every Little Thing I Do,Soul For Real,0.037,0.076,0.887,-0.6258,1.7,97.2,5.2,152.1,15,12,129,15,
1995,49,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6.0,245.7,13,8,218,21,"pop, hip-hop/rnb"
1995,50,I'll Make Love To You,Boyz II Men,0.209,0.007,0.784,0.9966,-0.7,108.7,4.0,359.1,14,34,324,55,"pop, soul"
1995,53,Keep Their Heads Ringin',Dr. Dre,0.07,0.051,0.879,0.5731,0.9,99.23,4.4,817.2,71,29,698,103,
1995,55,Roll To Me,Del Amitri,0.113,0.12,0.767,-0.5522,-0.3,107.69,4.4,220.5,9,14,195,29,
1995,57,Freek'n You,Jodeci,0.025,0.049,0.926,-0.8306,0.1,106.67,4.800000000000001,486.9,14,52,438,61,
1995,58,I Wish,Skee-lo,0.303,0.016,0.681,0.9998,0.9,104.64,5.6000000000000005,1026.9,65,57,926,94,
1995,59,Believe,Elton John,0.349,0.118,0.533,0.9952,4.5,73.85,4.4,220.5,23,6,152,24,"pop, rock"
1995,60,Carnival,Natalie Merchant,0.138,0.109,0.753,0.7906,2.1,90.77,4.4,292.5,31,13,221,34,folk
1995,61,You Don't Know How It Feels,Tom Petty,0.034,0.03,0.936,0.2401,-0.7,108.7,4.0,228.6,6,23,215,38,rock
1995,62,Back For Good,Take That,0.124,0.073,0.803,0.7876,-0.3,107.69,4.4,407.7,25,21,363,55,pop
1995,63,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,
1995,66,Can't You See,Total,0.123,0.059,0.818,0.986,0.9,99.23,4.4,459.9,46,31,394,65,
1995,67,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock"
1995,70,This Ain't A Love Song,Bon Jovi,0.187,0.244,0.569,-0.9704,1.3,103.63,6.0,413.1,22,15,366,35,rock
1995,71,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4.0,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop"
1995,72,Player's Anthem,Junior M.A.F.I.A.,0.083,0.162,0.755,-0.9934,2.9,88.74,5.2,667.8,121,15,514,64,
1995,73,Feel Me Flow,Naughty By Nature,0.089,0.059,0.852,0.8762,1.3,98.21,4.800000000000001,559.8,93,5,464,63,
1995,74,Every Day Of The Week,Jade,0.123,0.008,0.869,0.9966,2.1,90.77,4.4,765.9,34,49,570,89,
1995,77,Brokenhearted,Brandy,0.058,0.312,0.63,-0.997,2.9,83.32,4.0,309.6,16,27,226,43,"pop, hip-hop/rnb"
1995,78,"No More ""I Love You's""",Annie Lennox,0.252,0.151,0.597,0.9946,2.9,83.32,4.0,327.6,23,33,235,43,"pop, rock, soul"
1995,79,You Used To Love Me,Faith Evans,0.228,0.031,0.74,0.9955,2.1,90.77,4.4,315.9,27,10,251,38,
1995,81,"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,0.18,0.166,0.654,-0.5638,-0.3,107.69,4.4,211.5,17,20,190,31,
1995,85,Good,Better Than Ezra,0.302,0.08,0.618,0.9963,1.3,98.21,4.800000000000001,236.7,17,14,197,28,
1995,87,Turn The Beat Around,Gloria Estefan,0.241,0.019,0.74,0.9982,0.9,99.23,4.4,385.2,16,38,328,50,"electronic/dance, pop, rock"
1995,89,1st Of Tha Month,Bone Thugs-N-Harmony,0.03,0.042,0.929,-0.9258,1.3,103.63,6.0,1797.3,109,58,1619,153,
1995,91,I Live My Life For You,Firehouse,0.165,0.028,0.807,0.9723,1.7,97.2,5.2,267.3,7,13,215,25,
1995,93,Cotton Eye Joe,Rednex,0.034,0.029,0.937,0.4098,0.9,99.23,4.4,566.1,6,68,475,75,
1995,94,Thank You,Boyz II Men,0.135,0.015,0.85,0.9632,0.9,99.23,4.4,207.0,14,7,178,28,"pop, soul"
1995,95,I'll Stand By You,Pretenders,0.099,0.089,0.812,0.2178,-0.7,108.7,4.0,297.9,12,26,269,53,rock
1995,98,Best Friend,Brandy,0.209,0.045,0.746,0.9968,0.5,105.66,5.2,403.2,10,22,362,45,"pop, hip-hop/rnb"
1995,99,Misery,Soul Asylum,0.084,0.368,0.548,-0.9953,4.5,73.85,4.4,215.1,18,19,144,23,
1995,100,Can't Stop Lovin' You,Van Halen,0.195,0.052,0.753,0.9908,-0.3,107.69,4.4,296.1,19,15,269,39,rock
1996,2,One Sweet Day,Mariah Carey,0.253,0.059,0.688,0.9956,2.5,89.75,4.800000000000001,341.1,30,21,263,37,"pop, hip-hop/rnb"
1996,3,Because You Loved Me,Celine Dion,0.233,0.054,0.713,0.9984,-0.3,107.69,4.4,508.5,16,27,443,64,pop
1996,5,Always Be My Baby,Mariah Carey,0.161,0.042,0.798,0.9965,0.9,99.23,4.4,550.8,14,54,468,71,"pop, hip-hop/rnb"
1996,6,Give Me One Reason,Tracy Chapman,0.144,0.046,0.81,0.9877,1.3,98.21,4.800000000000001,373.5,17,26,311,42,folk
1996,7,Tha Crossroads,Bone Thugs-N-Harmony,0.186,0.117,0.697,0.9944,2.9,88.74,5.2,925.2,73,40,727,90,
1996,10,Twisted,Keith Sweat,0.096,0.053,0.852,0.9384,1.3,103.63,6.0,615.6,20,33,553,54,hip-hop/rnb
1996,12,Missing,Everything But The Girl,0.105,0.095,0.801,0.8504,1.7,91.78,4.0,271.8,15,24,214,41,electronic/dance
1996,13,Ironic,Alanis Morissette,0.234,0.044,0.722,0.9952,1.3,98.21,4.800000000000001,378.9,24,17,304,41,"alternative/indie, pop, rock"
1996,14,Exhale,Whitney Houston,0.177,0.067,0.757,0.9723,3.7,81.29,4.800000000000001,282.6,16,16,203,29,pop
1996,16,Sittin' Up In My Room,Brandy,0.059,0.051,0.889,0.7096,1.7,97.2,5.2,280.8,25,8,229,28,"pop, hip-hop/rnb"
1996,18,It's All Coming Back To Me Now,Celine Dion,0.161,0.068,0.771,0.9962,0.9,99.23,4.4,738.9,31,46,638,95,pop
1996,19,Change The World,Eric Clapton,0.151,0.025,0.823,0.978,1.7,97.2,5.2,227.7,7,8,194,23,"blues, pop, reggae, rock"
1996,20,Hey Lover,LL Cool J,0.23,0.072,0.697,0.999,1.7,97.2,5.2,704.7,76,11,589,67,
1996,21,Loungin,LL Cool J,0.12,0.043,0.837,0.9919,0.5,105.66,5.2,620.1,56,20,564,69,
1996,22,Insensitive,Jann Arden,0.102,0.082,0.817,0.8156,2.5,89.75,4.800000000000001,319.5,16,16,250,34,pop
1996,24,Name,Goo Goo Dolls,0.077,0.086,0.836,-0.6023,0.9,99.23,4.4,250.2,13,11,213,32,
1996,27,I Can't Sleep Baby,R. Kelly,0.044,0.056,0.9,-0.1168,0.9,104.64,5.6000000000000005,352.8,16,14,307,31,"hip-hop/rnb, pop, hip-hop/rnb, soul"
1996,30,One Of Us,Joan Osborne,0.355,0.034,0.612,0.9985,-0.3,107.69,4.4,333.9,16,25,296,44,folk
1996,31,Wonder,Natalie Merchant,0.201,0.036,0.763,0.9913,1.3,98.21,4.800000000000001,299.7,27,15,240,31,folk
1996,32,Not Gon' Cry,Mary J. Blige,0.189,0.149,0.662,0.9527,0.9,99.23,4.4,384.3,17,24,325,51,
1996,33,Gangsta's Paradise,Coolio,0.167,0.095,0.738,0.9935,1.3,98.21,4.800000000000001,610.2,49,35,489,63,
1996,34,Only You,112,0.163,0.043,0.794,0.9974,0.1,106.67,4.800000000000001,765.0,49,37,691,90,
1996,35,Down Low,R. Kelly,0.105,0.102,0.792,0.5812,0.9,99.23,4.4,263.7,17,22,229,33,"hip-hop/rnb, pop, hip-hop/rnb, soul"
1996,36,You're The One,SWV,0.212,0.04,0.748,0.9951,0.5,105.66,5.2,297.9,11,16,265,33,
1996,39,Breakfast At Tiffany's,Deep Blue Something,0.042,0.07,0.888,-0.7953,1.3,98.21,4.800000000000001,358.2,12,32,306,40,
1996,41,The World I Know,Collective Soul,0.129,0.067,0.804,0.9514,-0.7,108.7,4.0,232.2,15,23,206,38,
1996,43,Anything,3t,0.245,0.032,0.724,0.9989,0.9,99.23,4.4,576.9,18,32,482,78,
1996,44,1979,Smashing Pumpkins,0.073,0.144,0.783,-0.9097,0.9,99.23,4.4,274.5,27,10,222,33,"alternative/indie, rock"
