"title","year","position","artist","pos_sentiment","neg_sentiment","neut_sentiment","compound_sentiment","f_k_grade","flesch_index","fog_index","num_syllables","difficult_words","num_dupes","num_words","num_lines","tags","id","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"Caught Up",2005,34,"Usher",0.071,0.043,0.885,0.8422,0.1,106.67,4.8,420.3,30,48,388,54,"","5zdUc1JRCImBYcDWgvFNpE",63,224640,0,"['Usher']","['23zg3TcAtWQy7J6upgbUnj']","2004-03-23",0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,4
"Centuries",2015,43,"Fall Out Boy",0.03,0.058,0.912,-0.9168,1.3,98.21,4.8,513.9,24,37,418,53,"rock","04aAxqtGp5pv12UXAg4pkq",82,228360,0,"['Fall Out Boy']","['4UXqAaa6dQYAk18Lv7PEgX']","2015-01-20",0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4
"Chandelier",2014,25,"Sia",0.117,0.044,0.839,0.9812,1.7,97.2,5.2,453.6,17,33,378,46,"pop","2s1sdSqGcKxpPr5lCl7jAV",70,216120,0,"['Sia']","['5WUlDfRSoLAfcVSX1WnrxN']","2015-05-04",0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5
"Chandelier",2015,90,"Sia",0.117,0.044,0.839,0.9812,1.7,97.2,5.2,453.6,17,33,378,46,"pop","2s1sdSqGcKxpPr5lCl7jAV",70,216120,0,"['Sia']","['5WUlDfRSoLAfcVSX1WnrxN']","2015-05-04",0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5
"Change Clothes",2004,91,"Jay-Z",0.132,0.077,0.791,0.9842,1.3,98.21,4.8,615.6,47,16,528,67,"hip-hop/rnb, religious","1OCre7xil1ym1eXXC4rEM6",44,258427,1,"['JAY-Z']","['3nFkdlSjzX9mRTtwJOzDYB']","2003-11-14",0.891,0.627,10,-3.79,1,0.0521,0.0416,0,0.059,0.336,104.013,4
"Change Of Heart",1987,61,"Cyndi Lauper",0.137,0.033,0.83,0.9805,0.5,100.24,4,338.4,19,29,284,53,"blues, pop","3STjByGTUmCTxfmWShd7p6",29,221893,0,"['Eric Carmen']","['2ekjTXgjxbWwBX5lTAj4DU']","1978-01-01",0.625,0.551,7,-9.831,1,0.0312,0.154,3.27e-06,0.408,0.534,98.769,4
"Change The World",1996,19,"Eric Clapton",0.151,0.025,0.823,0.978,1.7,97.2,5.2,227.7,7,8,194,23,"blues, pop, reggae, rock","6E8Xfh0Urqp0IocW8ESdJo",0,415000,0,"['Daniel Kandi', 'Sarah Russell']","['1eRYyElVUGEF92i35eVLsb', '130O0cb6ht7pUyIJmpbQuP']","2018-09-28",0.523,0.893,6,-6.71,0,0.0411,0.000459,0.504,0.669,0.237,137.985,4
"Change The World",1997,67,"Eric Clapton",0.151,0.025,0.823,0.978,1.7,97.2,5.2,227.7,7,8,194,23,"blues, pop, reggae, rock","6E8Xfh0Urqp0IocW8ESdJo",0,415000,0,"['Daniel Kandi', 'Sarah Russell']","['1eRYyElVUGEF92i35eVLsb', '130O0cb6ht7pUyIJmpbQuP']","2018-09-28",0.523,0.893,6,-6.71,0,0.0411,0.000459,0.504,0.669,0.237,137.985,4
"Chariot",2005,96,"Gavin DeGraw",0.166,0.009,0.825,0.9901,1.7,91.78,4,308.7,29,23,236,42,"pop, rock","08Vij9GYqUjyAgSvcJxWW6",45,240560,0,"['Gavin DeGraw']","['5DYAABs8rkY9VhwtENoQCz']","2014",0.324,0.793,7,-5.278,1,0.0482,0.0186,0,0.372,0.422,167.114,4
"Chasing Cars",2007,61,"Snow Patrol",0.052,0.075,0.872,-0.3814,0.5,100.24,4,234.9,11,23,204,38,"","2d7LPtieXdIYzf7yHPooWd",65,242564,0,"['Sleeping At Last']","['0MeLMJJcouYXCymQSHPn8g']","2016-11-04",0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,4
"Chasing Cars",2006,29,"Snow Patrol",0.052,0.075,0.872,-0.3814,0.5,100.24,4,234.9,11,23,204,38,"","2d7LPtieXdIYzf7yHPooWd",65,242564,0,"['Sleeping At Last']","['0MeLMJJcouYXCymQSHPn8g']","2016-11-04",0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,4
"Check Yo Self",1993,86,"Ice Cube",0.085,0.231,0.684,-0.9988,1.7,97.2,5.2,654.3,71,9,554,68,"hip-hop/rnb","2Q21T7gfWltYB592v39re5",54,222707,1,"['Ice Cube']","['3Mcii5XWf6E0lrY3Uky4cA']","1992-11-17",0.856,0.792,1,-3.256,1,0.115,0.191,0,0.402,0.8,101.05,4
"Cherish",1985,17,"Kool and The Gang",0.472,0,0.528,0.9995,2.5,89.75,4.8,369.9,10,24,277,38,"disco","31h3lfMVdjMa7BFb0HLS0U",0,200441,0,"['Smashlouse']","['0xcPljJ2pNCAcqT8c6SWnC']","2010-07-01",0.667,0.419,5,-9.195,1,0.0246,0.435,0,0.0992,0.433,107.901,4
"Cherish",1989,59,"Madonna",0.276,0.031,0.693,0.9984,1.3,98.21,4.8,438.3,21,33,358,49,"electronic/dance, electronic/dance, pop","31h3lfMVdjMa7BFb0HLS0U",0,200441,0,"['Smashlouse']","['0xcPljJ2pNCAcqT8c6SWnC']","2010-07-01",0.667,0.419,5,-9.195,1,0.0246,0.435,0,0.0992,0.433,107.901,4
"Chicken Fried",2009,81,"Zac Brown Band",0.247,0.016,0.737,0.9976,1.3,98.21,4.8,364.5,17,21,315,45,"country","3eBnEo9WL34ulBCZlLpUQO",78,238147,0,"['Zac Brown Band']","['6yJCxee7QumYr820xdIsjo']","2008-11-17",0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,4
"Circus",2009,27,"Britney Spears",0.068,0.105,0.826,-0.7099,3.7,86.71,6,611.1,26,29,480,44,"electronic/dance, pop","3mSNHQO47tZxSvs65UAsJ9",27,162147,0,"['Wayne Gratz']","['18xSLnaLxBTsXjqkVvPzEk']","1989-01-01",0.517,0.148,0,-23.156,1,0.0342,0.823,0.955,0.0612,0.21,136.056,4
"Clarity",2013,24,"Zedd",0.09,0.218,0.691,-0.989,1.7,91.78,4,313.2,16,29,242,42,"","66cVkbBlAHlU1yIn1hsiZR",4,271427,0,"['Zedd', 'Foxes']","['2qxJFvFYMEDqd7ui6kSAcq', '7qRll6DYV06u2VuRPAVqug']","2019-12-27",0.507,0.779,8,-3.432,1,0.0771,0.0321,0,0.07,0.213,128.026,4
"Climax",2012,72,"Usher",0.105,0.095,0.8,0.9538,1.7,91.78,4,384.3,17,37,290,49,"","5pyVqlqThcxI7tPDjHIzPh",63,232907,0,"['Usher']","['23zg3TcAtWQy7J6upgbUnj']","2012-06-12",0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,4
"Clocks",2003,81,"Coldplay",0.035,0.092,0.873,-0.8555,2.5,89.75,4.8,218.7,20,20,167,23,"pop, rock","2Ygs64z9ywJGakuKU8tr6o",55,307880,0,"['Coldplay']","['4gzpq5DPGxSnKTe4SA8HAU']","2003-03-24",0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
"Close My Eyes Forever",1989,77,"Lita Ford",0.11,0.069,0.822,0.9248,0.9,99.23,4.4,289.8,17,17,240,36,"rock","5Ki6pNKHGBtaOubrXc41Gl",27,283133,0,"['Lita Ford', 'Ozzy Osbourne']","['77tBvvyd6SD4Y9Um1xcbxP', '6ZLTlhejhndI4Rh53vYhrY']","1988-06-07",0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,4
"Close To You",1990,17,"Maxi Priest",0.132,0.064,0.804,0.9849,0.1,106.67,4.8,620.1,37,44,547,76,"reggae","5bTJe5bEDERt1NoWKtYpQp",23,185640,0,"['Sarah Vaughan']","['1bgyxtWjZwA5PQlDsvs9b8']","1958-07-07",0.234,0.341,5,-10.768,1,0.0315,0.873,8.2e-05,0.189,0.165,139.164,4
"Closer",2008,20,"Ne-Yo",0.161,0.041,0.798,0.9858,-0.3,107.69,4.4,384.3,14,42,356,51,"electronic/dance","7xsirhcgFWOnItsGuBfrv9",51,413573,0,"['Bethel Music', 'Steffany Gretzinger']","['26T4yOaOoFJvUvxR87Y9HO', '2akNRvGNB400IDDUMr1PHW']","2012-10-02",0.322,0.558,4,-8.321,1,0.0306,0.0596,0.00016,0.102,0.0813,139.92,4
"Club Can't Handle Me",2010,40,"Flo Rida",0.061,0.051,0.888,0.6732,0.9,99.23,4.4,660.6,48,38,564,86,"electronic/dance","6scLpQdeXFZpHmDu0ZBu2T",37,232133,0,"['Flo Rida', 'David Guetta']","['0jnsk9HBra6NMjO2oANoPY', '1Cs0zKBU1kc0i8ypK3B9ai']","2011-01-01",0.605,0.844,0,-3.958,1,0.0312,0.00302,0,0.263,0.503,128.002,4
"Clumsy",2008,26,"Fergie",0.218,0.187,0.595,0.9934,-0.3,107.69,4.4,469.8,22,47,417,61,"pop","50xeLNGKmskmYUSINhqvfa",61,240427,0,"['Fergie']","['3r17AfJCCUqC9Lf0OAc73G']","2006-01-01",0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,4
"Coco Jamboo",1997,92,"Mr. President",0.142,0.012,0.846,0.9925,0.9,104.64,5.6,398.7,18,27,363,39,"pop","5fRvePkRGdpn2nKacG7I6d",73,218733,0,"['Mr. President']","['7KBkgunlONG7LPxs93pgpp']","1996-05-17",0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,4
"Cold Hearted",1989,6,"Paula Abdul",0.233,0.055,0.711,0.9964,0.5,100.24,4,394.2,16,60,338,63,"pop","6jrp8qBMJO6vhAeYVAsdk9",56,230853,0,"['Paula Abdul']","['4PpmBoqphQusNFsxuVKb6j']","1988-01-01",0.879,0.679,7,-8.59,0,0.0421,0.149,0.00871,0.0787,0.724,122.38,4
"Colder Weather",2011,99,"Zac Brown Band",0.073,0.07,0.857,-0.2359,0.9,99.23,4.4,401.4,28,13,337,50,"country","23hDnIFoFlVTDA6y8YrJoR",69,273893,0,"['Zac Brown Band']","['6yJCxee7QumYr820xdIsjo']","2010-09-20",0.667,0.381,3,-7.494,1,0.0294,0.455,0,0.116,0.199,135.975,4
"Collide",2005,45,"Howie Day",0.104,0.156,0.741,-0.5286,1.7,91.78,4,207,14,11,164,31,"","6dwkFmLUz6hx2CZG2EqLol",66,249120,0,"['Howie Day']","['0ekbDNE2eOq8QiaXM34wer']","2003-10-07",0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4
"Come Back To Me",1990,49,"Janet Jackson",0.136,0.113,0.751,0.5423,0.1,101.26,3.6,255.6,15,21,219,44,"electronic/dance, pop","6cJ7b3BbHuyqewQfqEcuTd",42,237947,0,"['Utada']","['3cOksS0L23DEPJd3JwMuVs']","2009-03-13",0.636,0.718,0,-4.077,1,0.146,0.489,0,0.174,0.511,77.004,4
"Come Over",2012,76,"Kenny Chesney",0.08,0.022,0.898,0.9387,3.3,87.72,5.6,342,21,14,257,26,"country","4Ro7D8WjneguyfdSM63ZLR",22,248827,0,"['Robert Palmer']","['530Sdm7eqqzWBdDmILMgnu']","1978-01-01",0.712,0.511,1,-15.292,1,0.0405,0.0597,0.235,0.0859,0.766,91.569,4
"Come Over",2003,92,"Aaliyah",0.035,0.05,0.915,-0.6065,0.5,100.24,4,531,22,50,430,85,"pop","4Ro7D8WjneguyfdSM63ZLR",22,248827,0,"['Robert Palmer']","['530Sdm7eqqzWBdDmILMgnu']","1978-01-01",0.712,0.511,1,-15.292,1,0.0405,0.0597,0.235,0.0859,0.766,91.569,4
"Come To My Window",1994,43,"Melissa Etheridge",0.091,0.056,0.854,0.6507,0.5,100.24,4,320.4,12,42,278,48,"","4LmlGaGTEbTGE5VngAbpA3",56,236000,0,"['Melissa Etheridge']","['01Ppu7N8uYJI8SAONo2YZA']","1993-01-01",0.512,0.636,7,-9.602,1,0.0262,0.08,0.000106,0.088,0.499,97.257,4
"Come With Me",1998,47,"Puff Daddy",0.125,0.203,0.672,-0.9906,0.5,100.24,4,595.8,66,54,495,87,"hip-hop/rnb","35YBI9RAHay73sGxQQyaHu",34,318467,0,"['Ronny Jordan', 'Fay Simpson']","['32WK2OuP2PG4r7sH7bUfN9', '3cM8jn7x5RHKqAPs13t0tt']","1993-01-01",0.812,0.496,10,-12.018,0,0.0651,0.106,0.0319,0.0508,0.854,102.805,4
"Complicated",2002,11,"Avril Lavigne",0.146,0.122,0.733,0.901,2.1,90.77,4.4,590.4,22,45,457,66,"rock","43XVQnmthLUV5acNBzGzJ1",50,186797,0,"['Alexander Oscar', 'SVEA']","['7ypOZKaKGrCf3V6pOuaXiM', '4XtfY4CBieEfqF3CSiPrRx']","2019-01-11",0.714,0.687,1,-3.641,0,0.0374,0.0766,4.35e-05,0.0725,0.539,99.962,4
"Confessions Part II",2004,12,"Usher",0.04,0.058,0.902,-0.8448,0.9,104.64,5.6,691.2,31,43,609,67,"","7wBThXx7BGZHJJ3aN3OPvv",68,211200,0,"['Usher']","['23zg3TcAtWQy7J6upgbUnj']","2004-03-23",0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,4
"Conga",1986,40,"Miami Sound Machine",0.112,0.053,0.836,0.9649,1.7,91.78,4,405.9,18,35,321,54,"pop","4aMT5LHe8A2uIc11H8Cx2m",59,255107,0,"['Gloria Estefan']","['5IFCkqu9J6xdWeYMk5I889']","1990",0.791,0.805,2,-10.202,1,0.0464,0.16,0.0583,0.0563,0.882,122.219,4
"Contagious",2001,81,"Isley Brothers",0.07,0.151,0.779,-0.9929,1.7,97.2,5.2,686.7,46,20,569,67,"hip-hop/rnb, rock, soul","7cbfAGvFhqwlJw92d1e3u4",57,181849,0,"['Mustasch']","['7ig8pUnno95YNA9MclOveH']","2021-02-20",0.568,0.885,7,-4.382,1,0.0695,5.98e-05,0.00595,0.156,0.614,152.015,4
"Control",1987,37,"Janet Jackson",0.132,0.008,0.861,0.9898,-0.3,107.69,4.4,416.7,17,25,363,58,"electronic/dance, pop","4SF6S1UUsTes8qQfpnnOWB",69,166800,0,"['Unknown Brain', 'Rival', 'Jex']","['0okpgBQamDqOZazBeH0J3I', '4u1nYxjl132D6rcMeYQ6Zz', '0NO8SsF6umjI3iQJzTycVF']","2018-10-19",0.548,0.767,5,-4.092,0,0.0609,0.00337,1.76e-05,0.181,0.302,99.976,4
"Cool",2005,76,"Gwen Stefani",0.273,0.04,0.687,0.9943,0.5,100.24,4,242.1,19,13,199,34,"pop, hip-hop/rnb, rock","469RmLzEsicj8VSn9aIuKV",56,189333,0,"['Gwen Stefani']","['4yiQZ8tQPux8cPriYMWUFP']","2004-11-23",0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,4
"Cool It Now",1985,26,"New Edition",0.204,0.046,0.75,0.9986,-0.7,108.7,4,673.2,23,58,597,104,"pop, hip-hop/rnb","5TrBpI6fSSMKKT3D5eOdkd",37,347109,0,"['New Edition']","['1mFX1QlezK1lNPKQJkhwWb']","1984-08-06",0.867,0.611,1,-9.22,1,0.0613,0.0484,0.0114,0.258,0.652,116.401,4
"Cool Kids",2014,59,"Echosmith",0.436,0.004,0.56,0.9993,-0.3,107.69,4.4,355.5,14,42,336,54,"","7CH4hbnyJRmUnhLWWUcpB1",66,139048,0,"['Olympis', 'Alfons', 'Helion', 'Ludwiig', 'Hallasen']","['23xCxwjg6Bqwm7rh6n9Kjd', '5f5mH9BDkeyXmDbzevu38d', '05GSra7vTwr8o54Brzp2nA', '7oKBrJAYHGk7dib8rWGwCR', '0stEc1T1y9bWD4BKxyqd1C']","2019-11-01",0.735,0.5,8,-11.297,1,0.051,0.418,3.18e-05,0.13,0.119,126.1,4
"Cooler Than Me",2010,19,"Mike Posner",0.101,0.039,0.86,0.9833,1.3,98.21,4.8,484.2,9,35,409,53,"","525GY0mXYnxajolwgS8Eaz",79,179760,1,"['Lucky Luke']","['5ee4yhrWOxaxvL77BoVpVR']","2019-05-17",0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,4
"Cotton Eye Joe",1995,93,"Rednex",0.034,0.029,0.937,0.4098,0.9,99.23,4.4,566.1,6,68,475,75,"","06hsdMbBxWGqBO0TV0Zrkf",72,194000,0,"['Rednex']","['22Zqu1yyebVnbve8FxbJ2g']","1994-08-12",0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,4
"Count On Me",1996,48,"Whitney Houston",0.169,0.071,0.76,0.9907,-0.3,107.69,4.4,401.4,11,26,371,58,"pop","7cuRXhcZ3uN65qZIKqRjJ8",0,197373,0,"['Bruno Mars']","['0du5cEVh5yTK9QJze8zA0C']","2021-04-16",0.577,0.397,0,-5.981,1,0.0281,0.84,0,0.0772,0.508,89.045,4
"Counting Stars",2014,5,"OneRepublic",0.038,0.147,0.816,-0.9953,0.5,100.24,4,620.1,18,84,517,96,"pop, rock","1QzFhzIOW7CyRJLpmq5CM0",64,257387,0,"['OneRepublic']","['5Pwc4xIPtQLFEnJriah9YJ']","2014-01-01",0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,4
"Counting Stars",2013,63,"OneRepublic",0.038,0.147,0.816,-0.9953,0.5,100.24,4,620.1,18,84,517,96,"pop, rock","1QzFhzIOW7CyRJLpmq5CM0",64,257387,0,"['OneRepublic']","['5Pwc4xIPtQLFEnJriah9YJ']","2014-01-01",0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,4
"Cover Girl",1989,73,"New Kids On The Block",0.163,0.025,0.812,0.9656,2.5,89.75,4.8,208.8,17,9,165,21,"pop","6CCYX0JVy5qYqUvWpCvHXh",42,241840,0,"['New Kids On The Block']","['55qiaow2sDYtjqu1mwRua6']","1988-09-02",0.721,0.765,6,-13.036,1,0.0345,0.0344,2.83e-06,0.322,0.948,119.95,4
"Cowboy Take Me Away",2000,95,"Dixie Chicks",0.223,0.005,0.772,0.9931,-0.3,107.69,4.4,286.2,12,19,257,40,"country, folk","3rXCZRMiMZp0feGcYXpwYX",68,287267,0,"['The Chicks']","['25IG9fa7cbdmCIy3OnuH57']","1999-08-27",0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,4
"Cradle Of Love",1990,9,"Billy Idol",0.427,0.077,0.496,0.9995,0.9,99.23,4.4,466.2,29,29,380,59,"electronic/dance, rock","4qSp0LsjGTLaxVYZzKo1S9",19,281400,0,"['Billy Idol']","['7lzordPuZEXxwt9aoVZYmG']","1990-01-01",0.588,0.917,3,-7.107,1,0.0348,0.00596,0,0.0692,0.634,144.039,4
"Crash My Party",2013,69,"Luke Bryan",0.088,0.137,0.775,-0.9518,0.5,105.66,5.2,397.8,19,19,351,40,"country","6GBUsjHfZuweYf5lQEz6mP",63,234760,0,"['Luke Bryan']","['0BvkDsjIUla7X0k6CSWh1I']","2013-01-01",0.526,0.816,7,-4.009,1,0.0421,0.0285,0,0.22,0.414,144.032,4
"Crazy",2006,7,"Gnarls Barkley",0.157,0.132,0.71,0.7639,2.1,90.77,4.4,255.6,19,10,203,33,"pop","4jOtDyb6XRqMtmJMmCcymR",51,186706,0,"['Sons Of Zion']","['0PK0Dx3s9et0Uf4XbdFpiW']","2020-11-27",0.457,0.678,6,-6.2,0,0.382,0.112,0,0.158,0.594,86.929,4
"Crazy",1994,68,"Aerosmith",0.157,0.174,0.669,-0.2023,0.5,100.24,4,364.5,29,28,295,50,"rock","4jOtDyb6XRqMtmJMmCcymR",51,186706,0,"['Sons Of Zion']","['0PK0Dx3s9et0Uf4XbdFpiW']","2020-11-27",0.457,0.678,6,-6.2,0,0.382,0.112,0,0.158,0.594,86.929,4
"Crazy For You",1985,9,"Madonna",0.112,0.203,0.685,-0.975,-0.7,108.7,4,290.7,12,29,258,47,"electronic/dance, electronic/dance, pop","2Qm8z5tccpWsiZkOqMxx4e",24,322027,0,"['Vanessa']","['57FrG9LBJcQg1vKiHC0Z5q']","1990-10-05",0.732,0.806,7,-8.13,1,0.0654,0.0189,0.0545,0.189,0.932,123.926,4
"Crazy Girl",2011,76,"Eli Young Band",0.218,0.181,0.601,0.9718,2.1,90.77,4.4,287.1,23,20,222,32,"country","24W20ibQ3x0kS9OOdA5ONE",13,148680,0,"['Aleka Kanellidou']","['1Mk65POrKTGeOQDMfnv5Ry']","1994",0.615,0.779,10,-3.091,1,0.0415,0.623,1.24e-05,0.0954,0.687,133.728,4
"Crazy In Love",2003,4,"Beyonce",0.123,0.165,0.712,-0.9646,0.5,105.66,5.2,914.4,48,50,803,95,"pop, hip-hop/rnb","0bCCMwWTaYOcQ4v8EeEYmd",54,242307,1,"['Eminem']","['7dGJo4pcD2V6oG8kP0tJRR']","2004-11-12",0.679,0.732,4,-6.583,0,0.246,0.0221,0,0.127,0.775,80.003,4
"Cruel Summer",1998,66,"Ace Of Base",0.028,0.476,0.496,-0.9998,1.3,98.21,4.8,381.6,8,47,322,44,"electronic/dance, pop","6redIhhWWej3v8RoJJGu3b",40,212000,1,"['DJ Stephan', 'Mad Clip', 'iLLEOo']","['0fxvzvlu3VQV3wDIhAxBmn', '3KcZf8BFeFBtnGyOZmUggd', '1SZwJYkX5jEm8xqZXSGXjj']","2020-05-05",0.649,0.555,0,-10.44,0,0.101,0.439,0,0.094,0.342,93.941,4
"Cruise",2013,9,"Florida Georgia Line",0.079,0.072,0.848,0,0.5,105.66,5.2,465.3,29,33,413,50,"","3lL9wrvrqnOWjpUAj30RJ0",22,227427,0,"['Nik & Jay']","['71k6SmcYKiIPq8M2RxK2Jr']","2004-04-23",0.543,0.6,4,-8.31,0,0.473,0.573,0,0.0717,0.914,190.045,4
"Cry For You",1994,60,"Jodeci",0.164,0.125,0.711,0.8796,-0.7,108.7,4,351.9,16,22,311,54,"","4s3CHmungRHAI5ho2edqXb",51,211600,0,"['September']","['6VX2R9L0O0d6qPvqGuIH7b']","2007-04-10",0.776,0.878,9,-3.377,1,0.0304,0.00141,0.000204,0.0574,0.96,130.022,4
"Cry Me A River",2003,30,"Justin Timberlake",0.045,0.24,0.715,-0.999,-0.3,107.69,4.4,698.4,29,59,614,97,"disco, pop","7f6AAixCrVar1ZY7RPHDfM",63,178573,0,"['Julie London']","['3qUMmh5biaB5hqpF4LqS3m']","1955-12-01",0.496,0.0688,4,-14.927,0,0.0545,0.964,0.00229,0.112,0.161,119.898,4
"Cryin'",1993,60,"Aerosmith",0.218,0.096,0.686,0.9945,-0.3,107.69,4.4,413.1,23,28,370,55,"rock","6detXktfZv14N3jNYMjC4d",0,298040,0,"['KnightsBridge']","['0pldXaMyJUzrlzYn7uXped']","2020-05-25",0.299,0.559,9,-9.012,1,0.0285,0.00045,2.04e-06,0.287,0.363,91.36,1
"Cupid",1997,37,"112",0.211,0.118,0.671,0.9565,0.1,106.67,4.8,228.6,14,8,202,28,"","5Iev69m1Jnf7oc79VvPjpd",40,158014,0,"['Sam Cooke']","['6hnWRPzGGKiapVX1UCdEAC']","1962",0.485,0.433,7,-10.503,1,0.0342,0.476,0,0.0861,0.825,120.471,4
"Cups",2013,21,"Anna Kendrick",0.111,0.084,0.804,0.8442,1.3,98.21,4.8,167.4,9,7,137,19,"religious","2jX3LIqfrXmJSznCL5x5aW",40,704707,0,"['Underworld']","['1PXHzxRDiLnjqNrRn2Xbsa']","1999-03-01",0.501,0.716,8,-9.773,1,0.0403,0.0485,0.903,0.18,0.693,130.106,4
"Damn I Wish I Was Your Lover",1992,34,"Sophie B. Hawkins",0.264,0.105,0.631,0.9984,1.3,98.21,4.8,622.8,44,37,519,65,"pop, rock","0RmEn2jcbyrLV4em3bnDZJ",51,323400,0,"['Sophie B. Hawkins']","['3gdIwZY6Q3RXhDteYr4ZvC']","2003",0.563,0.806,2,-6.826,1,0.0496,0.281,1.49e-05,0.363,0.42,95.188,4
"Dance",2012,57,"Big Sean",0.04,0.614,0.346,-0.9999,1.3,98.21,4.8,513.9,40,47,443,58,"","4v1dFLhq1BvBAI2tuiJKgt",4,214893,0,"['Jackie Gleason']","['2F0kPpQ5mtta1ORIyO2xex']","1954-01-18",0.206,0.331,0,-11.669,1,0.0341,0.828,0.872,0.0886,0.119,98.002,4
"Dance, Dance",2006,33,"Fall Out Boy",0.206,0.104,0.69,0.9947,2.9,88.74,5.2,390.6,19,33,309,38,"rock","0a7BloCiNzLDD9qSQHh5m7",76,180267,0,"['Fall Out Boy']","['4UXqAaa6dQYAk18Lv7PEgX']","2005-05-03",0.622,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.452,4
"Dancing On The Ceiling",1986,39,"Lionel Richie",0.156,0.022,0.822,0.9813,1.7,91.78,4,412.2,24,36,324,63,"pop, soul","1HDpEMdJp1nzvEheZ9RQrS",0,335733,0,"['Andrea Wolper']","['2uHuI3KyQc1jti6x35bmuq']","1930",0.473,0.0949,10,-15.278,1,0.0403,0.958,0.00401,0.0957,0.143,98.678,4
"Danger",2001,58,"Mystikal",0.075,0.176,0.748,-0.995,0.9,99.23,4.4,509.4,73,19,418,69,"","2Xb3ABjlbfadVIKDpp2s9a",42,231067,0,"['Mötley Crüe']","['0cc6vw3VN8YlIcvr1v7tBL']","1983",0.555,0.863,10,-5.582,1,0.0351,0.0276,9.45e-06,0.128,0.563,119.067,4
"Danger Zone",1986,42,"Kenny Loggins",0,0.225,0.775,-0.9899,1.7,91.78,4,197.1,21,12,148,26,"pop, rock","3RRTamW8qzda6hYJbei5g6",28,267907,0,"['Rainbow']","['6SLAMfhOi7UJI0fMztaK0m']","1979-01-01",0.484,0.913,11,-7.538,1,0.0401,0.0294,3.78e-05,0.0807,0.502,139.628,4
"Dangerous",1990,34,"Roxette",0.088,0.008,0.905,0.9776,0.5,100.24,4,367.2,18,35,315,56,"pop, rock","2cZuNzaAGNFozlZTxSDU1g",44,217640,1,"['Busta Rhymes']","['1YfEcTuGvBQ8xSD1f53UnK']","1997",0.913,0.6,11,-8.446,0,0.202,0.0096,0,0.117,0.764,103.268,4
"Dangerous",1998,80,"Busta Rhymes",0.058,0.176,0.766,-0.9963,2.5,89.75,4.8,627.3,77,13,499,70,"","2cZuNzaAGNFozlZTxSDU1g",44,217640,1,"['Busta Rhymes']","['1YfEcTuGvBQ8xSD1f53UnK']","1997",0.913,0.6,11,-8.446,0,0.202,0.0096,0,0.117,0.764,103.268,4
"Dangerous",2008,29,"Kardinal Offishall",0.083,0.23,0.686,-0.9991,1.3,98.21,4.8,720.9,42,63,579,75,"","2cZuNzaAGNFozlZTxSDU1g",44,217640,1,"['Busta Rhymes']","['1YfEcTuGvBQ8xSD1f53UnK']","1997",0.913,0.6,11,-8.446,0,0.202,0.0096,0,0.117,0.764,103.268,4
"Dani California",2006,23,"Red Hot Chili Peppers",0.203,0.06,0.737,0.9923,3.7,81.29,4.8,397.8,48,26,288,41,"alternative/indie, rock","10Nmj3JCNoMeBQ87uw5j8k",78,282160,0,"['Red Hot Chili Peppers']","['0L8ExT028jH3ddEcZwqJJ5']","2006-05-09",0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4
